User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,User_ID,Calories
19522660,female,27,174.0,74.0,4.0,87.0,38.8,19522660,16.0
12224217,male,57,183.0,93.0,6.0,90.0,39.4,12224217,31.0
14533301,female,20,180.0,78.0,24.0,110.0,40.8,14533301,148.0
19359460,male,57,182.0,88.0,28.0,101.0,40.8,19359460,188.0
18204223,male,27,186.0,93.0,27.0,104.0,40.4,18204223,157.0
18818738,female,43,164.0,61.0,2.0,81.0,37.8,18818738,7.0
12260850,male,21,185.0,87.0,12.0,88.0,39.9,12260850,36.0
15004834,female,29,183.0,75.0,20.0,98.0,40.5,15004834,102.0
11451387,male,24,173.0,71.0,23.0,103.0,40.4,11451387,116.0
18422331,male,72,177.0,79.0,6.0,81.0,39.1,18422331,25.0
12249923,male,26,191.0,93.0,13.0,89.0,40.3,12249923,46.0
10588830,female,56,166.0,61.0,20.0,94.0,40.7,10588830,106.0
16460468,female,66,153.0,54.0,19.0,90.0,40.2,16460468,98.0
11791421,male,25,195.0,93.0,17.0,96.0,40.6,11791421,77.0
12386684,female,35,179.0,75.0,19.0,100.0,40.5,12386684,103.0
19573457,female,24,147.0,48.0,4.0,91.0,38.8,19573457,18.0
13310186,female,40,152.0,55.0,8.0,83.0,39.7,13310186,32.0
10671134,male,33,159.0,64.0,11.0,90.0,39.8,10671134,37.0
18728301,female,24,149.0,47.0,20.0,98.0,40.4,18728301,108.0
19114855,female,25,164.0,56.0,20.0,93.0,40.4,19114855,95.0
13732076,female,47,169.0,59.0,29.0,102.0,41.1,13732076,175.0
13654804,male,20,189.0,91.0,10.0,93.0,40.1,13654804,38.0
13089237,female,36,143.0,47.0,2.0,84.0,37.6,13089237,8.0
15307579,male,27,172.0,75.0,2.0,86.0,38.2,15307579,5.0
19665517,male,27,175.0,77.0,29.0,117.0,40.9,19665517,216.0
13285045,female,24,166.0,65.0,4.0,76.0,38.8,13285045,11.0
18231939,female,37,162.0,59.0,10.0,90.0,39.8,18231939,46.0
11382604,male,32,196.0,99.0,1.0,79.0,37.5,11382604,2.0
12888552,male,22,186.0,86.0,12.0,97.0,40.2,12888552,53.0
11977275,male,47,195.0,94.0,20.0,94.0,40.5,11977275,106.0
16076553,male,39,199.0,98.0,3.0,76.0,38.7,16076553,7.0
15455162,male,74,179.0,85.0,11.0,82.0,39.8,15455162,51.0
13837020,female,23,166.0,68.0,7.0,93.0,39.4,13837020,32.0
19451433,male,39,186.0,88.0,25.0,101.0,40.9,19451433,146.0
15713480,female,26,173.0,66.0,26.0,104.0,41.0,15713480,151.0
11475798,male,38,168.0,70.0,27.0,108.0,40.7,11475798,174.0
11904408,male,47,186.0,92.0,14.0,102.0,40.3,11904408,91.0
16325622,male,42,178.0,81.0,27.0,106.0,40.8,16325622,178.0
13506287,male,23,187.0,78.0,11.0,87.0,39.7,13506287,30.0
15085016,female,54,181.0,81.0,19.0,95.0,40.4,15085016,97.0
18637321,male,41,198.0,101.0,3.0,75.0,38.7,18637321,7.0
18552958,male,42,179.0,84.0,27.0,108.0,41.0,18552958,188.0
10487596,female,21,164.0,61.0,30.0,112.0,40.6,10487596,199.0
17828598,female,25,167.0,62.0,3.0,89.0,38.5,17828598,13.0
17632939,female,43,149.0,53.0,4.0,84.0,38.8,17632939,17.0
10597755,female,41,175.0,78.0,28.0,101.0,40.7,10597755,156.0
16191860,female,63,168.0,67.0,2.0,86.0,37.8,16191860,9.0
17095920,female,76,169.0,68.0,23.0,92.0,40.3,17095920,123.0
18444300,male,79,190.0,95.0,17.0,91.0,40.4,18444300,109.0
13809747,male,54,189.0,93.0,18.0,105.0,40.2,13809747,131.0
13546565,female,30,172.0,67.0,22.0,112.0,40.3,13546565,148.0
12651082,male,27,181.0,79.0,2.0,79.0,38.2,12651082,4.0
14408849,female,47,159.0,56.0,2.0,90.0,38.1,14408849,10.0
10537922,male,61,181.0,87.0,29.0,103.0,41.0,10537922,208.0
15695294,female,65,163.0,59.0,5.0,81.0,39.3,15695294,21.0
11041500,male,23,190.0,85.0,17.0,98.0,40.2,11041500,77.0
13291915,male,33,180.0,80.0,27.0,121.0,40.9,13291915,227.0
18551947,male,39,187.0,90.0,13.0,105.0,39.9,18551947,84.0
16053189,male,43,176.0,82.0,13.0,88.0,40.3,16053189,51.0
18715447,female,26,179.0,76.0,21.0,105.0,40.6,18715447,121.0
18502026,male,42,195.0,102.0,30.0,107.0,40.9,18502026,216.0
15937849,male,36,187.0,91.0,7.0,78.0,39.5,15937849,16.0
18097245,male,20,191.0,93.0,8.0,91.0,39.5,18097245,28.0
18799489,male,61,199.0,107.0,20.0,99.0,40.8,18799489,140.0
18972763,female,28,149.0,52.0,7.0,83.0,39.2,18972763,26.0
18038309,male,55,188.0,94.0,21.0,98.0,40.5,18038309,132.0
13135709,female,79,151.0,51.0,4.0,83.0,39.1,13135709,19.0
13344956,female,22,147.0,49.0,27.0,105.0,40.7,13344956,164.0
17670701,male,65,176.0,82.0,15.0,97.0,40.1,17670701,95.0
15852151,female,43,168.0,66.0,20.0,102.0,40.2,15852151,118.0
10239890,male,26,188.0,87.0,8.0,76.0,39.5,10239890,11.0
12191640,female,51,175.0,68.0,4.0,89.0,38.9,12191640,18.0
14875082,male,42,164.0,61.0,20.0,111.0,40.9,14875082,138.0
16295152,male,31,176.0,75.0,20.0,97.0,40.5,16295152,91.0
16395725,female,42,163.0,60.0,10.0,90.0,40.0,16395725,47.0
18616446,male,26,203.0,100.0,4.0,81.0,38.9,18616446,10.0
15595197,male,29,189.0,85.0,18.0,90.0,40.4,15595197,65.0
19500143,female,46,169.0,73.0,23.0,94.0,40.7,19500143,115.0
11395289,male,64,198.0,99.0,28.0,103.0,40.6,11395289,212.0
15363345,female,27,162.0,64.0,12.0,91.0,39.8,15363345,53.0
14085749,female,76,164.0,64.0,4.0,78.0,39.1,14085749,16.0
16406005,male,66,181.0,86.0,18.0,100.0,40.4,16406005,125.0
11173286,male,20,194.0,88.0,6.0,93.0,39.1,11173286,22.0
17674314,male,23,188.0,91.0,1.0,88.0,37.6,17674314,3.0
10562381,male,20,189.0,85.0,7.0,87.0,39.6,10562381,19.0
19308742,female,34,154.0,58.0,26.0,108.0,40.7,19308742,168.0
17146357,female,48,156.0,58.0,3.0,84.0,38.8,17146357,12.0
19276247,male,22,171.0,71.0,9.0,83.0,39.7,19276247,17.0
15666170,female,20,161.0,58.0,16.0,85.0,40.4,15666170,60.0
14083021,female,33,159.0,63.0,30.0,106.0,41.0,14083021,185.0
11204053,male,27,185.0,85.0,17.0,108.0,40.4,11204053,106.0
13243907,female,70,188.0,88.0,21.0,105.0,40.3,13243907,134.0
18748015,male,30,194.0,93.0,18.0,96.0,40.5,18748015,86.0
12339352,male,75,213.0,119.0,13.0,95.0,39.8,12339352,95.0
11717487,male,53,197.0,104.0,28.0,106.0,40.6,11717487,213.0
10920375,male,29,178.0,83.0,28.0,104.0,40.8,10920375,160.0
11098375,female,45,170.0,70.0,4.0,87.0,39.1,11098375,17.0
15627503,male,35,179.0,76.0,5.0,79.0,39.0,15627503,10.0
12020939,male,63,202.0,106.0,21.0,91.0,40.8,12020939,123.0
17138415,female,71,171.0,67.0,27.0,112.0,40.5,17138415,201.0
14943892,female,20,160.0,58.0,15.0,90.0,40.3,14943892,65.0
19095559,male,50,199.0,102.0,7.0,88.0,39.6,19095559,33.0
10578108,female,73,166.0,64.0,26.0,106.0,40.6,10578108,179.0
12624781,male,21,184.0,85.0,6.0,82.0,39.3,12624781,12.0
14454416,female,29,157.0,55.0,18.0,102.0,40.2,14454416,104.0
12053690,female,39,173.0,69.0,24.0,102.0,41.0,12053690,138.0
10078779,male,38,182.0,88.0,9.0,94.0,39.7,10078779,43.0
13629888,female,60,173.0,70.0,11.0,97.0,39.8,13629888,62.0
12276950,male,31,190.0,92.0,13.0,92.0,40.0,12276950,54.0
10441273,male,45,191.0,91.0,14.0,94.0,39.9,10441273,72.0
12322121,male,22,182.0,84.0,13.0,92.0,40.1,12322121,47.0
11755851,female,45,149.0,50.0,17.0,102.0,40.4,11755851,104.0
12042773,female,25,158.0,62.0,10.0,90.0,39.7,12042773,43.0
17755991,female,46,167.0,69.0,13.0,90.0,40.0,17755991,60.0
12904216,male,43,195.0,95.0,8.0,83.0,39.3,12904216,28.0
15676164,male,41,185.0,87.0,19.0,104.0,40.6,15676164,121.0
13759293,male,74,196.0,100.0,10.0,92.0,39.7,13759293,64.0
15509137,male,26,177.0,75.0,11.0,85.0,39.9,15509137,28.0
12179387,female,64,169.0,71.0,19.0,100.0,40.5,12179387,113.0
18704131,female,52,152.0,58.0,13.0,98.0,40.4,18704131,74.0
13865204,female,48,166.0,67.0,9.0,95.0,39.7,13865204,47.0
14490171,female,20,183.0,77.0,25.0,103.0,40.6,14490171,136.0
13226331,male,28,186.0,82.0,12.0,94.0,39.6,13226331,50.0
18384725,male,68,190.0,89.0,4.0,86.0,38.8,18384725,20.0
12426168,male,28,198.0,101.0,5.0,87.0,39.4,12426168,17.0
11693394,male,28,192.0,99.0,8.0,81.0,39.7,11693394,20.0
11684109,male,56,189.0,95.0,14.0,92.0,40.0,11684109,76.0
12146545,male,24,169.0,74.0,12.0,93.0,39.8,12146545,43.0
13798941,female,66,156.0,60.0,12.0,85.0,40.2,13798941,55.0
11110860,male,34,190.0,91.0,21.0,98.0,40.4,11110860,109.0
10007368,female,21,185.0,80.0,12.0,103.0,39.9,10007368,65.0
16311491,female,38,168.0,68.0,19.0,98.0,40.7,16311491,101.0
10526831,female,29,169.0,69.0,24.0,104.0,40.4,10526831,139.0
18121148,male,49,175.0,75.0,26.0,103.0,40.6,18121148,165.0
10994021,male,27,192.0,90.0,11.0,95.0,39.9,10994021,48.0
10539965,male,23,186.0,88.0,4.0,84.0,38.7,10539965,10.0
11516947,female,33,171.0,70.0,23.0,105.0,40.7,11516947,137.0
18668321,male,40,183.0,84.0,18.0,101.0,40.3,18668321,104.0
12882726,female,66,157.0,61.0,23.0,102.0,40.6,12882726,146.0
16224763,female,79,168.0,70.0,23.0,97.0,40.5,16224763,136.0
19846086,male,62,185.0,92.0,24.0,105.0,40.4,19846086,183.0
18101826,female,67,153.0,62.0,10.0,89.0,39.6,18101826,50.0
15312978,male,42,193.0,95.0,21.0,104.0,40.9,15312978,138.0
16943527,female,58,147.0,49.0,27.0,106.0,40.8,16943527,184.0
12607283,male,47,179.0,81.0,17.0,101.0,40.0,12607283,103.0
10687967,female,38,164.0,67.0,6.0,77.0,39.4,10687967,19.0
11965936,female,23,168.0,65.0,16.0,87.0,40.3,11965936,63.0
13250047,male,22,202.0,96.0,13.0,89.0,40.3,13250047,44.0
17240909,female,45,156.0,56.0,25.0,105.0,40.7,17240909,159.0
13466450,female,63,156.0,56.0,17.0,104.0,40.6,13466450,112.0
15976902,male,56,182.0,90.0,9.0,86.0,39.4,15976902,40.0
10250025,female,54,163.0,58.0,16.0,98.0,40.5,10250025,92.0
13256132,male,74,184.0,85.0,28.0,101.0,41.1,13256132,209.0
12817309,female,47,172.0,67.0,13.0,91.0,40.6,12817309,62.0
14580760,female,41,173.0,65.0,13.0,100.0,40.2,14580760,73.0
11109159,female,26,180.0,81.0,28.0,105.0,40.7,11109159,159.0
13547675,female,23,156.0,56.0,18.0,93.0,40.6,13547675,85.0
16767778,male,74,187.0,88.0,9.0,88.0,39.4,16767778,50.0
14681859,female,50,162.0,65.0,10.0,94.0,39.9,14681859,52.0
13121532,male,31,176.0,77.0,16.0,101.0,40.3,13121532,83.0
18810052,female,46,168.0,62.0,18.0,95.0,40.5,18810052,94.0
16603772,male,22,189.0,91.0,12.0,96.0,40.0,16603772,52.0
19000492,male,48,192.0,94.0,6.0,85.0,39.1,19000492,24.0
14467814,male,31,192.0,89.0,15.0,90.0,39.9,14467814,57.0
15000109,male,41,200.0,104.0,9.0,89.0,39.5,15000109,40.0
14789581,female,21,157.0,52.0,26.0,106.0,41.0,14789581,159.0
18469573,male,76,199.0,106.0,2.0,80.0,38.1,18469573,10.0
10292822,male,69,183.0,92.0,8.0,90.0,39.6,10292822,46.0
19098249,female,49,149.0,55.0,26.0,100.0,40.7,19098249,154.0
18103429,female,32,163.0,62.0,2.0,91.0,38.4,18103429,9.0
11030463,male,22,195.0,89.0,15.0,93.0,40.2,11030463,58.0
11503504,female,47,161.0,64.0,15.0,98.0,40.2,11503504,83.0
18886629,female,57,160.0,62.0,16.0,95.0,40.2,18886629,87.0
17528438,female,52,160.0,62.0,28.0,112.0,41.1,17528438,201.0
16451346,male,32,180.0,86.0,23.0,97.0,40.5,16451346,112.0
10338906,female,58,158.0,57.0,12.0,89.0,40.0,10338906,59.0
11793265,female,21,171.0,67.0,13.0,94.0,40.0,11793265,60.0
17628194,female,67,169.0,67.0,17.0,92.0,40.2,17628194,89.0
12510787,female,54,166.0,71.0,23.0,103.0,40.7,12510787,141.0
18316394,female,52,155.0,58.0,21.0,108.0,40.5,18316394,143.0
16596165,male,36,193.0,97.0,15.0,104.0,40.6,16596165,95.0
16030389,female,55,183.0,82.0,27.0,109.0,40.7,16030389,179.0
14751809,female,50,173.0,72.0,8.0,89.0,39.7,14751809,36.0
10519459,female,32,163.0,65.0,6.0,80.0,39.5,10519459,20.0
14937861,female,66,164.0,58.0,24.0,107.0,40.5,14937861,166.0
12876970,male,64,190.0,91.0,11.0,89.0,39.9,12876970,58.0
18459003,male,25,162.0,63.0,25.0,106.0,40.4,18459003,135.0
18771025,female,56,154.0,55.0,17.0,94.0,40.2,18771025,92.0
11954781,female,25,171.0,66.0,9.0,86.0,40.3,11954781,35.0
15938431,female,39,168.0,62.0,16.0,91.0,40.4,15938431,75.0
17058592,female,47,164.0,64.0,18.0,110.0,40.2,17058592,123.0
17022075,male,22,155.0,60.0,6.0,92.0,39.3,17022075,18.0
15218744,female,25,177.0,75.0,29.0,105.0,41.3,15218744,167.0
10277151,female,76,173.0,68.0,11.0,101.0,39.9,10277151,70.0
15502888,female,61,175.0,74.0,4.0,90.0,38.9,15502888,19.0
15210778,female,68,150.0,56.0,16.0,92.0,40.3,15210778,86.0
18903294,male,70,192.0,93.0,29.0,114.0,40.8,18903294,273.0
17313954,male,51,182.0,85.0,16.0,93.0,40.5,17313954,82.0
11679429,male,69,189.0,92.0,18.0,99.0,40.3,11679429,127.0
13043596,female,28,163.0,58.0,7.0,82.0,39.5,13043596,25.0
12468896,female,32,165.0,63.0,10.0,95.0,40.3,12468896,50.0
17199327,female,51,168.0,63.0,20.0,103.0,40.7,17199327,123.0
19947232,male,76,190.0,94.0,7.0,90.0,39.0,19947232,43.0
12618012,male,67,185.0,91.0,17.0,97.0,40.4,12618012,113.0
11752236,female,47,154.0,57.0,11.0,96.0,39.8,11752236,60.0
17383297,female,43,162.0,60.0,30.0,99.0,40.8,17383297,169.0
17917883,male,74,193.0,97.0,11.0,95.0,39.9,17917883,75.0
15145218,male,26,155.0,61.0,23.0,105.0,40.6,15145218,120.0
15412210,male,71,189.0,90.0,7.0,93.0,39.7,15412210,44.0
10072374,male,68,190.0,95.0,15.0,94.0,40.2,10072374,95.0
15181282,female,62,171.0,71.0,9.0,90.0,39.6,15181282,44.0
12838787,male,65,182.0,89.0,5.0,87.0,39.1,12838787,25.0
10774204,female,62,167.0,67.0,6.0,87.0,39.6,10774204,28.0
10689922,female,29,169.0,64.0,12.0,92.0,39.6,10689922,55.0
16079521,female,65,151.0,51.0,9.0,79.0,39.8,16079521,36.0
18244509,male,20,181.0,87.0,30.0,110.0,40.9,18244509,188.0
13669445,female,55,162.0,60.0,20.0,94.0,40.1,13669445,106.0
15005792,male,70,189.0,90.0,14.0,95.0,40.1,15005792,91.0
17907470,female,48,176.0,74.0,1.0,81.0,37.8,17907470,4.0
16782689,male,50,185.0,93.0,26.0,100.0,40.5,16782689,165.0
17960713,male,35,182.0,83.0,11.0,91.0,40.0,17960713,44.0
11551381,female,78,168.0,72.0,13.0,88.0,39.9,11551381,64.0
15507728,male,54,180.0,80.0,21.0,105.0,40.5,15507728,147.0
12330867,male,73,197.0,100.0,10.0,88.0,39.9,12330867,58.0
10199130,female,26,135.0,43.0,17.0,102.0,40.4,10199130,100.0
12053048,male,41,186.0,88.0,7.0,86.0,39.5,12053048,26.0
14995117,female,46,175.0,74.0,1.0,77.0,37.9,14995117,3.0
11965048,female,30,181.0,77.0,29.0,113.0,40.8,11965048,194.0
16946003,female,22,167.0,60.0,20.0,98.0,40.4,16946003,103.0
16073180,female,22,168.0,63.0,29.0,110.0,41.2,16073180,186.0
12691658,male,27,171.0,73.0,16.0,100.0,40.3,12691658,77.0
16241763,male,52,186.0,84.0,24.0,105.0,40.6,16241763,168.0
13077162,male,24,180.0,80.0,13.0,100.0,39.8,13077162,62.0
15899947,female,26,163.0,63.0,10.0,89.0,39.3,15899947,42.0
18888434,male,55,182.0,81.0,4.0,93.0,38.8,18888434,21.0
14912193,male,27,175.0,75.0,5.0,76.0,39.4,14912193,6.0
17940269,male,79,176.0,81.0,6.0,101.0,39.1,17940269,46.0
11314616,male,48,180.0,83.0,16.0,94.0,40.0,11314616,82.0
15034515,female,28,152.0,54.0,21.0,104.0,40.7,15034515,126.0
14595307,female,27,171.0,64.0,8.0,89.0,39.6,14595307,34.0
11543337,male,36,171.0,76.0,29.0,107.0,41.1,11543337,184.0
17731432,female,25,173.0,62.0,16.0,91.0,40.2,17731432,71.0
12088481,female,55,154.0,53.0,22.0,98.0,41.0,12088481,129.0
10965339,male,48,199.0,101.0,11.0,95.0,40.0,10965339,62.0
19217379,female,61,152.0,50.0,15.0,80.0,40.2,19217379,61.0
15769995,male,23,182.0,78.0,7.0,95.0,39.8,15769995,28.0
19356729,female,54,163.0,60.0,28.0,114.0,41.0,19356729,208.0
19282369,male,70,192.0,92.0,3.0,76.0,38.8,19282369,11.0
14270161,female,26,155.0,52.0,21.0,94.0,40.5,14270161,103.0
14281978,male,25,191.0,94.0,5.0,90.0,39.5,14281978,18.0
11903763,female,36,165.0,57.0,13.0,89.0,40.2,11903763,58.0
15753253,male,40,179.0,79.0,10.0,91.0,39.8,15753253,42.0
14897055,male,76,172.0,78.0,15.0,104.0,40.0,14897055,118.0
17063121,female,72,175.0,74.0,27.0,101.0,41.3,17063121,167.0
16564141,male,41,186.0,89.0,27.0,108.0,41.0,16564141,189.0
18718273,male,68,186.0,88.0,4.0,87.0,39.1,18718273,21.0
15877060,male,56,182.0,88.0,8.0,96.0,39.3,15877060,47.0
10503080,female,71,155.0,60.0,16.0,91.0,40.3,10503080,85.0
14238093,female,20,173.0,72.0,8.0,79.0,39.5,14238093,23.0
12338147,male,23,183.0,80.0,17.0,97.0,40.1,12338147,73.0
14916834,male,42,195.0,96.0,11.0,84.0,40.1,14916834,40.0
18358291,male,75,180.0,84.0,26.0,109.0,40.9,18358291,226.0
19308646,male,50,169.0,75.0,20.0,106.0,40.7,19308646,137.0
11476647,male,72,167.0,76.0,28.0,102.0,40.4,11476647,205.0
15867556,female,51,159.0,62.0,11.0,82.0,39.8,15867556,43.0
11025560,female,77,149.0,58.0,14.0,87.0,40.2,11025560,70.0
13195956,female,78,161.0,62.0,19.0,94.0,40.2,13195956,108.0
17915530,female,26,165.0,61.0,19.0,101.0,40.6,17915530,105.0
17433377,female,48,151.0,56.0,8.0,88.0,39.2,17433377,37.0
12866168,female,30,159.0,53.0,16.0,101.0,40.5,12866168,92.0
13749563,female,56,166.0,62.0,23.0,109.0,40.5,13749563,159.0
18336263,female,65,162.0,61.0,11.0,101.0,40.0,18336263,69.0
11876838,female,44,171.0,71.0,30.0,108.0,41.0,11876838,194.0
16575275,female,56,165.0,66.0,2.0,80.0,38.2,16575275,8.0
13837465,male,26,193.0,94.0,11.0,90.0,40.1,13837465,41.0
19057360,male,24,171.0,75.0,17.0,101.0,40.2,19057360,82.0
18123423,female,66,169.0,71.0,17.0,101.0,40.4,18123423,104.0
10756407,female,45,178.0,72.0,18.0,100.0,40.3,10756407,101.0
10837034,male,32,197.0,97.0,27.0,111.0,40.9,10837034,195.0
15568801,female,21,151.0,55.0,30.0,106.0,40.8,15568801,182.0
10604920,female,39,159.0,62.0,25.0,111.0,40.8,10604920,171.0
18610904,male,40,191.0,94.0,9.0,83.0,39.7,18610904,30.0
13085192,male,41,199.0,102.0,20.0,93.0,40.3,13085192,101.0
17916290,male,20,184.0,77.0,8.0,96.0,39.8,17916290,31.0
13927582,female,62,179.0,80.0,6.0,88.0,38.9,13927582,27.0
13158135,male,36,190.0,83.0,24.0,101.0,40.9,13158135,134.0
13403096,male,28,179.0,77.0,20.0,103.0,40.5,13403096,108.0
12975446,male,28,192.0,88.0,4.0,80.0,38.8,12975446,9.0
14405359,male,41,189.0,91.0,14.0,95.0,40.0,14405359,71.0
18672521,female,35,170.0,66.0,8.0,99.0,39.8,18672521,43.0
19922065,male,50,197.0,103.0,3.0,85.0,38.6,19922065,13.0
15866340,female,21,172.0,68.0,21.0,97.0,40.6,15866340,104.0
14739649,male,71,178.0,85.0,8.0,87.0,39.8,14739649,42.0
16727196,male,31,174.0,74.0,25.0,100.0,40.6,16727196,125.0
13337054,female,27,182.0,79.0,10.0,85.0,39.8,13337054,36.0
19380495,female,38,167.0,68.0,17.0,97.0,40.2,19380495,89.0
10136038,female,66,179.0,75.0,30.0,113.0,41.1,10136038,220.0
18488315,female,71,154.0,58.0,18.0,98.0,40.5,18488315,109.0
13963518,male,24,171.0,76.0,16.0,95.0,40.2,13963518,63.0
11005832,male,32,196.0,96.0,27.0,105.0,40.7,11005832,170.0
15381496,female,42,164.0,64.0,6.0,83.0,39.1,15381496,23.0
18115026,male,76,179.0,86.0,28.0,112.0,40.8,18115026,259.0
19149352,female,25,166.0,63.0,17.0,97.0,40.2,19149352,86.0
19082205,female,28,152.0,53.0,13.0,98.0,40.1,19082205,70.0
11973200,male,30,186.0,83.0,6.0,74.0,39.5,11973200,7.0
16972419,female,26,169.0,64.0,4.0,84.0,38.8,16972419,15.0
11314332,male,26,162.0,66.0,16.0,88.0,40.1,11314332,44.0
10801214,female,27,186.0,82.0,29.0,109.0,40.7,10801214,178.0
13987013,male,21,188.0,89.0,4.0,80.0,38.6,13987013,7.0
13058031,male,63,177.0,82.0,11.0,90.0,40.1,13058031,57.0
12399809,female,21,184.0,69.0,14.0,98.0,40.3,12399809,70.0
10651229,female,42,174.0,67.0,10.0,94.0,39.6,10651229,50.0
16763349,female,65,152.0,52.0,25.0,107.0,40.4,16763349,175.0
13984425,male,76,167.0,65.0,20.0,95.0,40.5,13984425,124.0
10613630,male,33,189.0,94.0,11.0,83.0,39.8,10613630,33.0
18964544,female,40,159.0,61.0,10.0,89.0,40.2,18964544,45.0
13876641,male,51,174.0,74.0,26.0,109.0,40.6,13876641,190.0
14671312,male,23,189.0,85.0,26.0,105.0,40.8,14671312,146.0
17356135,female,28,178.0,77.0,22.0,103.0,40.6,17356135,123.0
16809832,male,20,180.0,84.0,27.0,107.0,40.3,16809832,155.0
14741296,female,63,166.0,63.0,9.0,99.0,39.9,14741296,54.0
11179753,male,26,190.0,95.0,29.0,109.0,40.7,11179753,191.0
18602518,female,32,158.0,57.0,23.0,101.0,40.6,18602518,131.0
19574948,male,58,190.0,94.0,24.0,98.0,40.5,19574948,154.0
15939303,female,21,156.0,53.0,26.0,104.0,40.8,15939303,153.0
17285338,female,23,172.0,64.0,28.0,117.0,40.8,17285338,200.0
12201423,female,26,168.0,70.0,28.0,101.0,41.3,12201423,152.0
14852672,male,35,172.0,72.0,25.0,100.0,40.5,14852672,129.0
11532742,male,61,184.0,91.0,26.0,105.0,40.7,11532742,197.0
13028559,female,21,178.0,69.0,28.0,111.0,40.9,13028559,180.0
19189603,male,23,190.0,87.0,9.0,76.0,39.8,19189603,12.0
15097199,female,25,164.0,63.0,6.0,81.0,39.0,15097199,20.0
13381599,male,32,181.0,84.0,22.0,100.0,40.7,13381599,116.0
12677790,female,23,161.0,60.0,18.0,97.0,40.6,12677790,91.0
11997547,male,54,202.0,99.0,16.0,99.0,40.5,11997547,104.0
11014098,male,21,171.0,70.0,17.0,96.0,40.4,11014098,65.0
18808903,male,21,197.0,94.0,3.0,80.0,38.8,18808903,6.0
15983344,male,36,188.0,86.0,14.0,96.0,40.4,15983344,69.0
19698350,female,23,162.0,57.0,21.0,104.0,40.3,19698350,123.0
18162400,female,70,160.0,64.0,15.0,99.0,40.0,18162400,91.0
13828238,male,24,179.0,74.0,16.0,102.0,40.3,13828238,79.0
14279651,female,66,161.0,63.0,8.0,96.0,40.1,14279651,45.0
13915300,female,46,157.0,59.0,8.0,90.0,39.3,13915300,38.0
10815078,female,68,169.0,70.0,28.0,101.0,41.3,10815078,173.0
17122661,female,72,189.0,85.0,20.0,95.0,40.7,17122661,108.0
17201432,male,22,183.0,83.0,19.0,109.0,40.3,17201432,116.0
12356410,male,33,201.0,105.0,27.0,103.0,40.9,12356410,168.0
18608592,male,29,167.0,69.0,24.0,110.0,41.0,18608592,151.0
16338911,male,25,204.0,105.0,10.0,83.0,39.4,16338911,28.0
17968647,male,59,142.0,54.0,15.0,99.0,40.2,17968647,87.0
13862112,female,55,165.0,63.0,11.0,89.0,40.0,13862112,52.0
15486821,male,35,189.0,91.0,22.0,104.0,40.5,15486821,136.0
14666704,female,26,147.0,50.0,10.0,92.0,40.3,14666704,47.0
14411757,female,55,163.0,67.0,30.0,110.0,40.9,14411757,208.0
18873912,female,75,161.0,67.0,29.0,105.0,41.1,18873912,196.0
19814348,female,41,184.0,80.0,25.0,107.0,40.6,19814348,155.0
19040996,male,27,189.0,96.0,20.0,108.0,40.6,19040996,130.0
12070823,female,55,175.0,69.0,30.0,117.0,41.2,12070823,230.0
18728217,male,73,190.0,93.0,7.0,98.0,39.5,18728217,50.0
18872060,male,68,198.0,98.0,28.0,106.0,40.8,18872060,230.0
10845307,female,59,182.0,84.0,16.0,94.0,40.0,10845307,81.0
13215682,male,32,190.0,91.0,24.0,117.0,40.4,13215682,192.0
12849791,male,47,185.0,83.0,18.0,103.0,40.6,12849791,116.0
10875764,male,41,184.0,86.0,21.0,103.0,40.8,10875764,130.0
17905683,female,25,169.0,66.0,11.0,92.0,39.8,17905683,49.0
15312578,male,29,196.0,103.0,7.0,83.0,39.7,15312578,21.0
18749699,female,35,168.0,63.0,24.0,108.0,41.0,18749699,154.0
12590897,female,26,169.0,66.0,4.0,82.0,38.6,12590897,14.0
15268844,female,31,168.0,62.0,4.0,76.0,38.9,15268844,12.0
17902514,male,53,180.0,85.0,13.0,94.0,40.0,17902514,70.0
13416799,male,27,196.0,93.0,18.0,99.0,40.3,13416799,91.0
14190872,male,29,179.0,83.0,20.0,98.0,40.5,14190872,96.0
18767328,female,42,163.0,66.0,8.0,87.0,39.5,18767328,34.0
11502386,male,56,185.0,89.0,21.0,95.0,40.7,11502386,121.0
11434216,male,30,174.0,76.0,8.0,81.0,39.9,11434216,17.0
10153431,male,42,196.0,95.0,18.0,94.0,40.4,10153431,91.0
13801505,female,53,164.0,66.0,3.0,80.0,38.8,13801505,11.0
19495975,male,23,174.0,77.0,13.0,106.0,40.2,19495975,73.0
15937153,female,58,153.0,59.0,5.0,83.0,39.4,15937153,21.0
11451390,male,37,187.0,85.0,26.0,103.0,40.5,11451390,156.0
12597863,male,39,188.0,89.0,27.0,108.0,40.7,12597863,187.0
14901222,male,75,168.0,73.0,16.0,95.0,40.1,14901222,102.0
14244633,male,26,176.0,84.0,15.0,92.0,40.2,14244633,57.0
11032980,male,67,184.0,86.0,2.0,81.0,38.2,11032980,8.0
18463742,female,71,159.0,64.0,11.0,85.0,39.7,18463742,50.0
14968753,female,72,163.0,63.0,4.0,83.0,39.1,14968753,18.0
13282360,female,43,159.0,62.0,17.0,95.0,40.7,13282360,88.0
